date,time,close,high,low,open,volumefrom,volumeto,conversionType,conversionSymbol
2021-05-23 00:56:00+00:00,1621731360,2360.81,2364.81,2350.76,2353.04,403.78,952897.21,force_direct,
2021-05-23 00:57:00+00:00,1621731420,2358.77,2363.55,2358.44,2360.81,143.39,338571.06,force_direct,
2021-05-23 00:58:00+00:00,1621731480,2358.52,2362.32,2353.34,2358.77,175.26,413106.71,force_direct,
2021-05-23 00:59:00+00:00,1621731540,2364,2364.34,2356.88,2358.52,114.36,270007.09,force_direct,
2021-05-23 01:00:00+00:00,1621731600,2358.48,2364,2353.69,2364,230.94,544520.79,force_direct,
2021-05-23 01:01:00+00:00,1621731660,2356.16,2358.48,2351.96,2358.48,154.75,364448.54,force_direct,
2021-05-23 01:02:00+00:00,1621731720,2357.89,2359.97,2353.31,2356.16,65.24,153775.37,force_direct,
2021-05-23 01:03:00+00:00,1621731780,2357.44,2361.85,2355.69,2357.89,137.6,324623.86,force_direct,
2021-05-23 01:04:00+00:00,1621731840,2358.56,2361,2357.17,2357.44,129.95,306502.37,force_direct,
2021-05-23 01:05:00+00:00,1621731900,2369,2369.85,2357.91,2358.56,279.27,660387.41,force_direct,
2021-05-23 01:06:00+00:00,1621731960,2359.96,2369,2358.9,2369,261.45,617898.52,force_direct,
2021-05-23 01:07:00+00:00,1621732020,2359.17,2360.97,2355.47,2359.96,171.58,404756.48,force_direct,
2021-05-23 01:08:00+00:00,1621732080,2358.52,2360.04,2355.89,2359.17,82.97,195634.39,force_direct,
2021-05-23 01:09:00+00:00,1621732140,2359.28,2363.32,2357.24,2358.52,102.72,242388.71,force_direct,
2021-05-23 01:10:00+00:00,1621732200,2362.06,2365.65,2359.28,2359.28,158.02,373364.71,force_direct,
2021-05-23 01:11:00+00:00,1621732260,2370,2370,2362.06,2362.06,68.82,162759.7,force_direct,
2021-05-23 01:12:00+00:00,1621732320,2367.49,2371.31,2365.36,2370,253.47,600462.66,force_direct,
2021-05-23 01:13:00+00:00,1621732380,2370.38,2373.18,2366.07,2367.49,177.36,420486.74,force_direct,
2021-05-23 01:14:00+00:00,1621732440,2376.26,2377.98,2370.38,2370.38,397.27,943584.59,force_direct,
2021-05-23 01:15:00+00:00,1621732500,2374.14,2376.27,2367.36,2376.26,155.87,369678.1,force_direct,
2021-05-23 01:16:00+00:00,1621732560,2375.38,2376.1,2370.81,2374.14,169.1,401284.82,force_direct,
2021-05-23 01:17:00+00:00,1621732620,2378,2380.98,2374.76,2375.38,258.1,613906.25,force_direct,
2021-05-23 01:18:00+00:00,1621732680,2379.03,2382,2377.45,2378,292.92,697104.95,force_direct,
2021-05-23 01:19:00+00:00,1621732740,2376.09,2379.79,2374.01,2379.03,174.21,414144.44,force_direct,
2021-05-23 01:20:00+00:00,1621732800,2373.53,2377.69,2370.49,2376.09,90.27,214282.76,force_direct,
2021-05-23 01:21:00+00:00,1621732860,2371.16,2374.95,2370.95,2373.53,125.72,298270.79,force_direct,
2021-05-23 01:22:00+00:00,1621732920,2371.82,2375.95,2370.65,2371.16,65.05,154377.04,force_direct,
2021-05-23 01:23:00+00:00,1621732980,2366.15,2372.75,2366.15,2371.82,213.96,507231.75,force_direct,
2021-05-23 01:24:00+00:00,1621733040,2368.22,2369.86,2363.83,2366.15,223.43,528605.27,force_direct,
2021-05-23 01:25:00+00:00,1621733100,2363.3,2368.52,2362.57,2368.22,147.04,347975.88,force_direct,
2021-05-23 01:26:00+00:00,1621733160,2366.18,2367,2361.39,2363.3,180.42,426788.81,force_direct,
2021-05-23 01:27:00+00:00,1621733220,2368.97,2369.99,2365.45,2366.18,124.05,293773.49,force_direct,
2021-05-23 01:28:00+00:00,1621733280,2371.61,2373.47,2367.59,2368.97,248.94,590099.33,force_direct,
2021-05-23 01:29:00+00:00,1621733340,2380,2380,2370.2,2371.61,254.83,604907.75,force_direct,
2021-05-23 01:30:00+00:00,1621733400,2378.75,2380,2373.9,2380,139.36,331354.8,force_direct,
2021-05-23 01:31:00+00:00,1621733460,2371.58,2378.75,2371.58,2378.75,133.5,317069.99,force_direct,
2021-05-23 01:32:00+00:00,1621733520,2367.67,2374.22,2367.67,2371.58,62.58,148323.26,force_direct,
2021-05-23 01:33:00+00:00,1621733580,2367.03,2368.36,2366.46,2367.67,43.57,103129.8,force_direct,
2021-05-23 01:34:00+00:00,1621733640,2366.97,2371.89,2366.7,2367.03,124.72,295506.03,force_direct,
2021-05-23 01:35:00+00:00,1621733700,2371.43,2375,2366.36,2366.97,219.57,520484.79,force_direct,
2021-05-23 01:36:00+00:00,1621733760,2365.42,2372,2364.46,2371.43,89.9,212918.3,force_direct,
2021-05-23 01:37:00+00:00,1621733820,2359.41,2365.43,2359.01,2365.42,142.18,335713.09,force_direct,
2021-05-23 01:38:00+00:00,1621733880,2361.65,2362.6,2358.96,2359.41,119.61,282342.2,force_direct,
2021-05-23 01:39:00+00:00,1621733940,2356.37,2361.66,2355.69,2361.65,103.94,245237.87,force_direct,
2021-05-23 01:40:00+00:00,1621734000,2353.35,2357,2352.79,2356.37,280.48,660691.4,force_direct,
2021-05-23 01:41:00+00:00,1621734060,2357.37,2360,2353.35,2353.35,99.27,234039.7,force_direct,
2021-05-23 01:42:00+00:00,1621734120,2361.39,2364.49,2356.93,2357.37,159.56,376810.01,force_direct,
2021-05-23 01:43:00+00:00,1621734180,2360.37,2361.94,2359.81,2361.39,62,146352.49,force_direct,
2021-05-23 01:44:00+00:00,1621734240,2360.55,2360.77,2358.17,2360.37,92.37,217930.71,force_direct,
2021-05-23 01:45:00+00:00,1621734300,2356.59,2360.55,2354.11,2360.55,70.67,166486.49,force_direct,
2021-05-23 01:46:00+00:00,1621734360,2348.92,2356.59,2347.25,2356.59,233.68,549058.68,force_direct,
2021-05-23 01:47:00+00:00,1621734420,2352.92,2354.93,2348.92,2348.92,109.24,256930.43,force_direct,
2021-05-23 01:48:00+00:00,1621734480,2357.83,2357.83,2352.57,2352.92,53.19,125244.84,force_direct,
2021-05-23 01:49:00+00:00,1621734540,2361.16,2364.3,2356.52,2357.83,99.71,235312.85,force_direct,
2021-05-23 01:50:00+00:00,1621734600,2358.33,2362.23,2355.56,2361.16,190.52,449492.7,force_direct,
2021-05-23 01:51:00+00:00,1621734660,2358.77,2359.38,2356.1,2358.33,193.84,456874.28,force_direct,
2021-05-23 01:52:00+00:00,1621734720,2355.68,2359.57,2353.12,2358.77,115.17,271255.21,force_direct,
2021-05-23 01:53:00+00:00,1621734780,2351.21,2356.24,2351.21,2355.68,113.83,268011.06,force_direct,
2021-05-23 01:54:00+00:00,1621734840,2354.29,2356.53,2351.11,2351.21,236.29,556296.69,force_direct,
2021-05-23 01:55:00+00:00,1621734900,2354.3,2357.68,2351.96,2354.29,137.01,322766.29,force_direct,
2021-05-23 01:56:00+00:00,1621734960,2354.98,2355,2350.79,2354.3,126.63,297851.59,force_direct,
2021-05-23 01:57:00+00:00,1621735020,2351.32,2356.59,2351.3,2354.98,173.78,409115.15,force_direct,
2021-05-23 01:58:00+00:00,1621735080,2347.09,2351.63,2347.08,2351.32,244.45,574385.79,force_direct,
2021-05-23 01:59:00+00:00,1621735140,2343,2347.53,2341.4,2347.09,235.35,551918.17,force_direct,
2021-05-23 02:00:00+00:00,1621735200,2348.24,2351.7,2342.88,2343,203.76,478460.01,force_direct,
2021-05-23 02:01:00+00:00,1621735260,2352.94,2354.13,2347.99,2348.24,106.41,250266.12,force_direct,
2021-05-23 02:02:00+00:00,1621735320,2354.94,2354.96,2349.76,2352.94,84.44,198655.6,force_direct,
2021-05-23 02:03:00+00:00,1621735380,2354.16,2356.76,2353.12,2354.94,145.17,341944.98,force_direct,
2021-05-23 02:04:00+00:00,1621735440,2345.57,2354.22,2345.57,2354.16,269.15,632517.2,force_direct,
2021-05-23 02:05:00+00:00,1621735500,2338.72,2346.67,2337.11,2345.57,211.17,494433.63,force_direct,
2021-05-23 02:06:00+00:00,1621735560,2339.9,2340.79,2338,2338.72,167.68,392177.66,force_direct,
2021-05-23 02:07:00+00:00,1621735620,2342.23,2342.41,2338.94,2339.9,528.3,1236297.28,force_direct,
2021-05-23 02:08:00+00:00,1621735680,2344.48,2347.82,2342.23,2342.23,104.2,244294.02,force_direct,
2021-05-23 02:09:00+00:00,1621735740,2337.71,2348,2331.85,2344.48,731.07,1708213.12,force_direct,
2021-05-23 02:10:00+00:00,1621735800,2336.4,2338.72,2331.18,2337.71,264.58,617885.61,force_direct,
2021-05-23 02:11:00+00:00,1621735860,2337.89,2340,2334.94,2336.4,195.76,457491.69,force_direct,
2021-05-23 02:12:00+00:00,1621735920,2338.74,2340.92,2336.37,2337.89,132.88,310756.26,force_direct,
2021-05-23 02:13:00+00:00,1621735980,2336.17,2339.11,2335.89,2338.74,63.02,147316.87,force_direct,
2021-05-23 02:14:00+00:00,1621736040,2334.24,2337.03,2331.7,2336.17,99.15,231374.37,force_direct,
2021-05-23 02:15:00+00:00,1621736100,2331.18,2334.25,2327,2334.24,290.69,677039.96,force_direct,
2021-05-23 02:16:00+00:00,1621736160,2332.69,2334,2329.02,2331.18,160.49,374171.91,force_direct,
2021-05-23 02:17:00+00:00,1621736220,2334,2334,2329.74,2332.69,239.9,559333.36,force_direct,
2021-05-23 02:18:00+00:00,1621736280,2336.82,2339.41,2334,2334,136.03,317958.98,force_direct,
2021-05-23 02:19:00+00:00,1621736340,2329.68,2337.44,2328.47,2336.82,92.44,215612.61,force_direct,
2021-05-23 02:20:00+00:00,1621736400,2319.34,2329.68,2318.66,2329.68,349.22,811312.94,force_direct,
2021-05-23 02:21:00+00:00,1621736460,2314.47,2322.09,2314.07,2319.34,541.45,1254915.34,force_direct,
2021-05-23 02:22:00+00:00,1621736520,2310.96,2319.81,2309.01,2314.47,597.73,1382662.15,force_direct,
2021-05-23 02:23:00+00:00,1621736580,2310.61,2316.24,2308.79,2310.96,627.01,1450587.25,force_direct,
2021-05-23 02:24:00+00:00,1621736640,2313.08,2316.22,2309.67,2310.61,264.29,611289.16,force_direct,
2021-05-23 02:25:00+00:00,1621736700,2313.17,2313.82,2311.83,2313.08,81.9,189394.43,force_direct,
2021-05-23 02:26:00+00:00,1621736760,2319.99,2319.99,2311.52,2313.17,110.41,255426.81,force_direct,
2021-05-23 02:27:00+00:00,1621736820,2312.88,2320.96,2311.82,2319.99,96.08,222535.75,force_direct,
2021-05-23 02:28:00+00:00,1621736880,2313.48,2317.8,2312.44,2312.88,48.58,112481.81,force_direct,
2021-05-23 02:29:00+00:00,1621736940,2314.43,2319.07,2313.48,2313.48,226.93,525700.78,force_direct,
2021-05-23 02:30:00+00:00,1621737000,2311.78,2316.62,2311.7,2314.43,260.94,603786.58,force_direct,
2021-05-23 02:31:00+00:00,1621737060,2305.05,2312.02,2304.33,2311.78,165.64,382245.83,force_direct,
2021-05-23 02:32:00+00:00,1621737120,2313.23,2315.48,2301.09,2305.05,345.43,796983.99,force_direct,
2021-05-23 02:33:00+00:00,1621737180,2317.56,2326.3,2313.19,2313.23,395.77,918331.87,force_direct,
2021-05-23 02:34:00+00:00,1621737240,2314.65,2320.08,2309.71,2317.56,234.97,543727.82,force_direct,
2021-05-23 02:35:00+00:00,1621737300,2309.04,2314.65,2307.81,2314.65,154.67,357312.67,force_direct,
2021-05-23 02:36:00+00:00,1621737360,2303.31,2309.22,2302.12,2309.04,245.39,565607.69,force_direct,
2021-05-23 02:37:00+00:00,1621737420,2309.5,2310.89,2303.31,2303.31,191.87,442502.33,force_direct,
2021-05-23 02:38:00+00:00,1621737480,2304.23,2309.5,2303.83,2309.5,138.84,320119.6,force_direct,
2021-05-23 02:39:00+00:00,1621737540,2302.65,2310.4,2299.37,2304.23,524.96,1208786.72,force_direct,
2021-05-23 02:40:00+00:00,1621737600,2300.31,2303.1,2297.8,2302.65,230.58,530410.5,force_direct,
2021-05-23 02:41:00+00:00,1621737660,2298.73,2303.91,2296.59,2300.31,378.12,869795.82,force_direct,
2021-05-23 02:42:00+00:00,1621737720,2300.27,2301.47,2293.63,2298.73,368.14,845773.4,force_direct,
2021-05-23 02:43:00+00:00,1621737780,2304.77,2307.36,2298.3,2300.27,137.28,316022.39,force_direct,
2021-05-23 02:44:00+00:00,1621737840,2305.93,2307.7,2304.03,2304.77,124.23,286479.73,force_direct,
2021-05-23 02:45:00+00:00,1621737900,2309.33,2309.49,2304.43,2305.93,158.42,365324.38,force_direct,
2021-05-23 02:46:00+00:00,1621737960,2312.65,2314.35,2306.61,2309.33,298.58,690120.07,force_direct,
2021-05-23 02:47:00+00:00,1621738020,2307.32,2313.01,2306.2,2312.65,315.72,729291.88,force_direct,
2021-05-23 02:48:00+00:00,1621738080,2309.28,2310.95,2305.71,2307.32,233.98,539987.99,force_direct,
2021-05-23 02:49:00+00:00,1621738140,2306.26,2309.61,2306.08,2309.28,78.88,182034.58,force_direct,
2021-05-23 02:50:00+00:00,1621738200,2295.72,2307.61,2295.72,2306.26,111.9,257420.31,force_direct,
2021-05-23 02:51:00+00:00,1621738260,2286,2296.09,2286,2295.72,481.24,1102473.62,force_direct,
2021-05-23 02:52:00+00:00,1621738320,2293.17,2293.17,2285.61,2286,404.57,926390.05,force_direct,
2021-05-23 02:53:00+00:00,1621738380,2286.67,2293.17,2285.94,2293.17,296.59,679003.08,force_direct,
2021-05-23 02:54:00+00:00,1621738440,2290.17,2290.38,2284,2286.67,271.73,621164.8,force_direct,
2021-05-23 02:55:00+00:00,1621738500,2284.39,2294.23,2283.67,2290.17,495.14,1132714.25,force_direct,
2021-05-23 02:56:00+00:00,1621738560,2290.01,2291.59,2277,2284.39,813.3,1856172.69,force_direct,
2021-05-23 02:57:00+00:00,1621738620,2297.48,2301.15,2290.01,2290.01,436.32,1002293.79,force_direct,
2021-05-23 02:58:00+00:00,1621738680,2293.35,2305.65,2293.35,2297.48,294.72,677753.39,force_direct,
2021-05-23 02:59:00+00:00,1621738740,2295.89,2299.74,2289.48,2293.35,390.38,895248,force_direct,
2021-05-23 03:00:00+00:00,1621738800,2300.18,2303.89,2292.1,2295.89,348.53,801361.13,force_direct,
2021-05-23 03:01:00+00:00,1621738860,2304.84,2306,2297.7,2300.18,293.73,676252.78,force_direct,
2021-05-23 03:02:00+00:00,1621738920,2298.01,2306.08,2298.01,2304.84,191.17,440158.25,force_direct,
2021-05-23 03:03:00+00:00,1621738980,2295.91,2299.84,2295.56,2298.01,178.53,410267.58,force_direct,
2021-05-23 03:04:00+00:00,1621739040,2294.78,2299.86,2293.3,2295.91,162.11,372202.34,force_direct,
2021-05-23 03:05:00+00:00,1621739100,2292.45,2295.93,2291.73,2294.78,202.89,465445.48,force_direct,
2021-05-23 03:06:00+00:00,1621739160,2293.55,2294.65,2290.76,2292.45,148.13,339595.84,force_direct,
2021-05-23 03:07:00+00:00,1621739220,2295.07,2298.98,2293.55,2293.55,134.23,308234.14,force_direct,
2021-05-23 03:08:00+00:00,1621739280,2292.01,2297.38,2291.92,2295.07,93.19,213821.03,force_direct,
2021-05-23 03:09:00+00:00,1621739340,2283.25,2292.13,2282.91,2292.01,248.62,568858.29,force_direct,
2021-05-23 03:10:00+00:00,1621739400,2291.31,2291.31,2281.09,2283.25,441.74,1009606.87,force_direct,
2021-05-23 03:11:00+00:00,1621739460,2294.64,2296.24,2291.02,2291.31,249.01,571338.06,force_direct,
2021-05-23 03:12:00+00:00,1621739520,2292.52,2294.82,2289.03,2294.64,104.1,238570.52,force_direct,
2021-05-23 03:13:00+00:00,1621739580,2294.04,2294.04,2287.92,2292.52,133.84,306833.28,force_direct,
2021-05-23 03:14:00+00:00,1621739640,2296.4,2299.58,2293.14,2294.04,176.97,406421.55,force_direct,
2021-05-23 03:15:00+00:00,1621739700,2291.32,2298.21,2288,2296.4,182.58,418459.79,force_direct,
2021-05-23 03:16:00+00:00,1621739760,2295.4,2298.06,2290.69,2291.32,156.88,359897.89,force_direct,
2021-05-23 03:17:00+00:00,1621739820,2305.5,2306.22,2295.4,2295.4,336.51,775377.57,force_direct,
2021-05-23 03:18:00+00:00,1621739880,2305.25,2306.27,2304.02,2305.5,149.29,344150.52,force_direct,
2021-05-23 03:19:00+00:00,1621739940,2298.64,2305.25,2297.55,2305.25,160.8,370053.56,force_direct,
2021-05-23 03:20:00+00:00,1621740000,2303.82,2304.18,2297.68,2298.64,238.77,549763.9,force_direct,
2021-05-23 03:21:00+00:00,1621740060,2311.51,2312.88,2302.42,2303.82,300.05,691641.03,force_direct,
2021-05-23 03:22:00+00:00,1621740120,2317.82,2332.44,2311.51,2311.51,1799.72,4182724.86,force_direct,
2021-05-23 03:23:00+00:00,1621740180,2324.82,2334.2,2317.36,2317.82,1364.28,3174268.85,force_direct,
2021-05-23 03:24:00+00:00,1621740240,2325.43,2334.2,2320.25,2324.82,1549.62,3606040.75,force_direct,
2021-05-23 03:25:00+00:00,1621740300,2321.4,2329.29,2318.51,2325.43,809.27,1880070.39,force_direct,
2021-05-23 03:26:00+00:00,1621740360,2320.34,2322.06,2317.17,2321.4,159.34,369439.36,force_direct,
2021-05-23 03:27:00+00:00,1621740420,2321.4,2322.5,2317,2320.34,220.06,510541.49,force_direct,
2021-05-23 03:28:00+00:00,1621740480,2314.93,2321.61,2314.25,2321.4,182.82,423712.4,force_direct,
2021-05-23 03:29:00+00:00,1621740540,2315.36,2315.36,2307.22,2314.93,222.81,514922.72,force_direct,
2021-05-23 03:30:00+00:00,1621740600,2315.84,2315.84,2307.97,2315.36,180.51,417113.51,force_direct,
2021-05-23 03:31:00+00:00,1621740660,2321.81,2323.3,2312.17,2315.84,171.24,396807.24,force_direct,
2021-05-23 03:32:00+00:00,1621740720,2328.13,2329.78,2321.81,2321.81,201.03,467591.74,force_direct,
2021-05-23 03:33:00+00:00,1621740780,2317.81,2328.13,2315.4,2328.13,297.59,690524.42,force_direct,
2021-05-23 03:34:00+00:00,1621740840,2312.18,2318.91,2311.49,2317.81,65.67,151983.87,force_direct,
2021-05-23 03:35:00+00:00,1621740900,2325.53,2327.66,2312.18,2312.18,267.69,621510.04,force_direct,
2021-05-23 03:36:00+00:00,1621740960,2321.26,2326.98,2320.56,2325.53,287.84,668428.21,force_direct,
2021-05-23 03:37:00+00:00,1621741020,2326.83,2328.63,2321.13,2321.26,88.38,205430.71,force_direct,
2021-05-23 03:38:00+00:00,1621741080,2326.75,2329.92,2324.43,2326.83,117.43,273189.46,force_direct,
2021-05-23 03:39:00+00:00,1621741140,2327.13,2328.42,2324.79,2326.75,70.19,163262.13,force_direct,
2021-05-23 03:40:00+00:00,1621741200,2324.92,2327.5,2322.99,2327.13,227.2,528012.54,force_direct,
2021-05-23 03:41:00+00:00,1621741260,2327.54,2328.75,2324.92,2324.92,111.74,260000.56,force_direct,
2021-05-23 03:42:00+00:00,1621741320,2335.92,2336.11,2327.44,2327.54,237.05,552515.17,force_direct,
2021-05-23 03:43:00+00:00,1621741380,2331.45,2335.92,2330.46,2335.92,168.57,393116.68,force_direct,
2021-05-23 03:44:00+00:00,1621741440,2333.09,2333.09,2329.43,2331.45,142.3,331639.27,force_direct,
2021-05-23 03:45:00+00:00,1621741500,2325.05,2333.09,2323.96,2333.09,215.22,501121.25,force_direct,
2021-05-23 03:46:00+00:00,1621741560,2324.37,2327.23,2324.02,2325.05,137.44,319585.82,force_direct,
2021-05-23 03:47:00+00:00,1621741620,2322.18,2326.09,2322.18,2324.37,95.38,221707.79,force_direct,
2021-05-23 03:48:00+00:00,1621741680,2325.46,2327.85,2322.18,2322.18,144.12,335132.6,force_direct,
2021-05-23 03:49:00+00:00,1621741740,2317.5,2325.62,2312.68,2325.46,349.96,810828.72,force_direct,
2021-05-23 03:50:00+00:00,1621741800,2317.52,2319.86,2313.82,2317.5,132.96,307978.84,force_direct,
2021-05-23 03:51:00+00:00,1621741860,2313.34,2318.14,2311.54,2317.52,128.58,297618.85,force_direct,
2021-05-23 03:52:00+00:00,1621741920,2315.27,2316.15,2311.49,2313.34,98.14,227146.51,force_direct,
2021-05-23 03:53:00+00:00,1621741980,2320.29,2322.46,2314.91,2315.27,111.4,258519.37,force_direct,
2021-05-23 03:54:00+00:00,1621742040,2325.06,2326,2320.29,2320.29,153.08,355636.65,force_direct,
2021-05-23 03:55:00+00:00,1621742100,2327.19,2328.5,2322.59,2325.06,69.89,162535.82,force_direct,
2021-05-23 03:56:00+00:00,1621742160,2323.75,2327.19,2321.73,2327.19,116.5,270817.98,force_direct,
2021-05-23 03:57:00+00:00,1621742220,2327.64,2328.62,2323.49,2323.75,106.54,247869.22,force_direct,
2021-05-23 03:58:00+00:00,1621742280,2326.21,2330,2325.01,2327.64,115.52,268993.16,force_direct,
2021-05-23 03:59:00+00:00,1621742340,2320.37,2326.21,2320.01,2326.21,116.75,271088.61,force_direct,
2021-05-23 04:00:00+00:00,1621742400,2309.86,2320.37,2306.8,2320.37,302.6,699532.04,force_direct,
2021-05-23 04:01:00+00:00,1621742460,2307.9,2313.62,2306.69,2309.86,250.9,579677.48,force_direct,
2021-05-23 04:02:00+00:00,1621742520,2303.61,2310.85,2302.83,2307.9,243.37,561295.69,force_direct,
2021-05-23 04:03:00+00:00,1621742580,2295.57,2305.58,2289.01,2303.61,1591.49,3656982.52,force_direct,
2021-05-23 04:04:00+00:00,1621742640,2288.23,2295.96,2287.82,2295.57,790.72,1812404.95,force_direct,
