date,time,close,high,low,open,volumefrom,volumeto,conversionType,conversionSymbol
2021-09-21 05:39:00+00:00,1632202740,2972.09,2975.53,2972.09,2974.52,55.89,166215.31,force_direct,
2021-09-21 05:40:00+00:00,1632202800,2972.3,2973.88,2972,2972.09,90.94,270299.1,force_direct,
2021-09-21 05:41:00+00:00,1632202860,2970.3,2972.3,2970.3,2972.3,90.76,269698.35,force_direct,
2021-09-21 05:42:00+00:00,1632202920,2971.89,2972.82,2969.73,2970.3,75.97,225739.99,force_direct,
2021-09-21 05:43:00+00:00,1632202980,2974.98,2976.18,2971.87,2971.89,112.91,335854.49,force_direct,
2021-09-21 05:44:00+00:00,1632203040,2974.47,2975.41,2973.02,2974.98,64.52,191912.35,force_direct,
2021-09-21 05:45:00+00:00,1632203100,2985.15,2985.29,2974.47,2974.47,169.89,506520.1,force_direct,
2021-09-21 05:46:00+00:00,1632203160,2984.59,2985.91,2982.22,2985.15,83.12,248050.25,force_direct,
2021-09-21 05:47:00+00:00,1632203220,2981.55,2984.59,2981.19,2984.59,39.68,118341.98,force_direct,
2021-09-21 05:48:00+00:00,1632203280,2979.95,2982.34,2979.53,2981.55,72.11,214954.9,force_direct,
2021-09-21 05:49:00+00:00,1632203340,2977.16,2980.68,2976.19,2979.95,23.52,70065.63,force_direct,
2021-09-21 05:50:00+00:00,1632203400,2974.21,2977.6,2974.21,2977.16,25.85,76933.52,force_direct,
2021-09-21 05:51:00+00:00,1632203460,2986.41,2987.13,2974.21,2974.21,216.09,644586.96,force_direct,
2021-09-21 05:52:00+00:00,1632203520,2986.95,2987.09,2985.22,2986.41,45.47,135776.88,force_direct,
2021-09-21 05:53:00+00:00,1632203580,2997.23,2997.95,2986.95,2986.95,817.93,2449067.91,force_direct,
2021-09-21 05:54:00+00:00,1632203640,3002.29,3009.05,2994.38,2997.23,233.67,701812.27,force_direct,
2021-09-21 05:55:00+00:00,1632203700,2999.09,3006.16,2996.64,3002.29,128.16,384712.54,force_direct,
2021-09-21 05:56:00+00:00,1632203760,2992.97,3000.04,2992.97,2999.09,75.95,227621.28,force_direct,
2021-09-21 05:57:00+00:00,1632203820,2999.88,3000.46,2991.76,2992.97,86.53,259350.07,force_direct,
2021-09-21 05:58:00+00:00,1632203880,2993.99,2999.88,2993.09,2999.88,104.52,313056.25,force_direct,
2021-09-21 05:59:00+00:00,1632203940,2994.25,2995.34,2993.23,2993.99,45.06,134917.1,force_direct,
2021-09-21 06:00:00+00:00,1632204000,2996.8,3003.08,2993.83,2994.25,89.11,267174.04,force_direct,
2021-09-21 06:01:00+00:00,1632204060,2999.18,3000.85,2995.61,2996.8,59.8,179245.02,force_direct,
2021-09-21 06:02:00+00:00,1632204120,3005.78,3006.29,2998.63,2999.18,152.27,457282.82,force_direct,
2021-09-21 06:03:00+00:00,1632204180,3003.43,3006.36,3000.04,3005.78,119.94,360075.77,force_direct,
2021-09-21 06:04:00+00:00,1632204240,3015.93,3017.34,3002.63,3003.43,191.31,575833.78,force_direct,
2021-09-21 06:05:00+00:00,1632204300,3012,3017.01,3011.79,3015.93,121.41,365957.53,force_direct,
2021-09-21 06:06:00+00:00,1632204360,3007.23,3012.45,3005.56,3012,86.04,258853.11,force_direct,
2021-09-21 06:07:00+00:00,1632204420,3010.15,3010.64,3006.51,3007.23,50.26,151184.27,force_direct,
2021-09-21 06:08:00+00:00,1632204480,3010.59,3010.59,3006.6,3010.15,51.38,154563.25,force_direct,
2021-09-21 06:09:00+00:00,1632204540,3015.36,3020,3009.94,3010.59,78.2,235763.48,force_direct,
2021-09-21 06:10:00+00:00,1632204600,3010.26,3015.48,3006.59,3015.36,189.84,571525.47,force_direct,
2021-09-21 06:11:00+00:00,1632204660,3012.43,3013.57,3008.51,3010.26,53.21,160211.26,force_direct,
2021-09-21 06:12:00+00:00,1632204720,3011.95,3012.65,3010,3012.43,83.06,250107.59,force_direct,
2021-09-21 06:13:00+00:00,1632204780,3007.44,3013.65,3007.44,3011.95,228.61,688240.04,force_direct,
