date,time,close,high,low,open,volumefrom,volumeto,conversionType,conversionSymbol
2021-12-14 00:38:00+00:00,1639442280,3814.18,3822.73,3812.13,3822.1,131.07,500430.94,force_direct,
2021-12-14 00:39:00+00:00,1639442340,3813.39,3814.41,3809.65,3814.18,112.13,427467.71,force_direct,
2021-12-14 00:40:00+00:00,1639442400,3820.82,3821.27,3811.45,3813.39,114.78,438158.96,force_direct,
2021-12-14 00:41:00+00:00,1639442460,3822.35,3823.9,3818.17,3820.82,108.23,413521.48,force_direct,
2021-12-14 00:42:00+00:00,1639442520,3825.43,3825.91,3821.46,3822.35,129.68,495814.61,force_direct,
2021-12-14 00:43:00+00:00,1639442580,3826.76,3826.76,3820,3825.43,126.02,481821.11,force_direct,
2021-12-14 00:44:00+00:00,1639442640,3830.99,3831.12,3825.46,3826.76,163.16,624576.43,force_direct,
2021-12-14 00:45:00+00:00,1639442700,3822.77,3830.99,3821.66,3830.99,241.12,922763.71,force_direct,
2021-12-14 00:46:00+00:00,1639442760,3818.6,3823.94,3818.17,3822.77,69.37,265017.67,force_direct,
2021-12-14 00:47:00+00:00,1639442820,3818.66,3820.72,3816.12,3818.6,248.58,949087.06,force_direct,
2021-12-14 00:48:00+00:00,1639442880,3818.44,3820.15,3817.87,3818.66,90.39,345198.1,force_direct,
2021-12-14 00:49:00+00:00,1639442940,3819.8,3820.46,3815.4,3818.44,94.52,360884.51,force_direct,
2021-12-14 00:50:00+00:00,1639443000,3824.57,3825.31,3819.8,3819.8,149.28,570706.42,force_direct,
2021-12-14 00:51:00+00:00,1639443060,3818.2,3824.57,3817.1,3824.57,39.01,149009.95,force_direct,
2021-12-14 00:52:00+00:00,1639443120,3817.49,3819.43,3813.79,3818.2,85.23,325219.75,force_direct,
2021-12-14 00:53:00+00:00,1639443180,3816.13,3817.77,3813.25,3817.49,63.19,241096.3,force_direct,
2021-12-14 00:54:00+00:00,1639443240,3822.13,3822.13,3816.04,3816.13,85.87,327879.36,force_direct,
2021-12-14 00:55:00+00:00,1639443300,3820.32,3822.96,3818.97,3822.13,98.67,377047.49,force_direct,
2021-12-14 00:56:00+00:00,1639443360,3820.95,3825.6,3818.86,3820.32,200.14,764727.5,force_direct,
2021-12-14 00:57:00+00:00,1639443420,3822.78,3825.95,3819.59,3820.95,139.98,535204.33,force_direct,
2021-12-14 00:58:00+00:00,1639443480,3819.88,3826.58,3819.67,3822.78,55.49,212151.94,force_direct,
2021-12-14 00:59:00+00:00,1639443540,3817.54,3820.72,3817.11,3819.88,45.85,175075.94,force_direct,
2021-12-14 01:00:00+00:00,1639443600,3813.27,3821.81,3812.49,3817.54,158.63,605167.85,force_direct,
2021-12-14 01:01:00+00:00,1639443660,3807.6,3813.68,3807.59,3813.27,65.65,250164.01,force_direct,
2021-12-14 01:02:00+00:00,1639443720,3808.84,3809.74,3807.14,3807.6,89.89,342335.8,force_direct,
2021-12-14 01:03:00+00:00,1639443780,3807.31,3809.26,3802.77,3808.84,250.55,953506.76,force_direct,
2021-12-14 01:04:00+00:00,1639443840,3804.2,3807.31,3802.88,3807.31,177.37,674765.45,force_direct,
2021-12-14 01:05:00+00:00,1639443900,3803,3804.2,3797.12,3804.2,234.01,889311.81,force_direct,
2021-12-14 01:06:00+00:00,1639443960,3801.74,3804.45,3800.65,3803,112.63,428233.72,force_direct,
2021-12-14 01:07:00+00:00,1639444020,3803.24,3803.78,3799.56,3801.74,60.49,229934.48,force_direct,
2021-12-14 01:08:00+00:00,1639444080,3808.69,3809.67,3803.01,3803.24,59.53,226690.65,force_direct,
2021-12-14 01:09:00+00:00,1639444140,3804.99,3809.16,3801.76,3808.69,85.68,325963.63,force_direct,
2021-12-14 01:10:00+00:00,1639444200,3801.26,3804.99,3799.78,3804.99,67.57,256885.37,force_direct,
2021-12-14 01:11:00+00:00,1639444260,3800.17,3803.2,3799.39,3801.26,41.28,156867.8,force_direct,
2021-12-14 01:12:00+00:00,1639444320,3803.18,3806.91,3799.94,3800.17,70.64,268717.86,force_direct,
2021-12-14 01:13:00+00:00,1639444380,3805.9,3809.73,3803.18,3803.18,78.35,298217.08,force_direct,
2021-12-14 01:14:00+00:00,1639444440,3812.05,3812.99,3804.35,3805.9,53.9,205223.71,force_direct,
2021-12-14 01:15:00+00:00,1639444500,3814.94,3815.32,3809.14,3812.05,143.47,547155.31,force_direct,
2021-12-14 01:16:00+00:00,1639444560,3815.94,3818.65,3813.41,3814.94,70.83,270286.62,force_direct,
2021-12-14 01:17:00+00:00,1639444620,3810.23,3815.94,3808.38,3815.94,105.72,402942.09,force_direct,
2021-12-14 01:18:00+00:00,1639444680,3813.95,3814.33,3810.07,3810.23,58.57,223271.06,force_direct,
2021-12-14 01:19:00+00:00,1639444740,3812.67,3814.85,3811.61,3813.95,82.11,313066.26,force_direct,
2021-12-14 01:20:00+00:00,1639444800,3812.71,3816.11,3810.59,3812.67,41.99,160111.64,force_direct,
2021-12-14 01:21:00+00:00,1639444860,3806.05,3812.71,3805.58,3812.71,44.05,167758.8,force_direct,
2021-12-14 01:22:00+00:00,1639444920,3802.17,3807.64,3800.39,3806.05,79.83,303674.1,force_direct,
2021-12-14 01:23:00+00:00,1639444980,3798.64,3803.92,3797.66,3802.17,76.54,290951.69,force_direct,
2021-12-14 01:24:00+00:00,1639445040,3795.27,3800,3795.27,3798.64,139.68,530397.79,force_direct,
2021-12-14 01:25:00+00:00,1639445100,3795.04,3797.77,3794.4,3795.27,98.33,373236.38,force_direct,
2021-12-14 01:26:00+00:00,1639445160,3797.16,3798.91,3794.5,3795.04,145.84,553789.53,force_direct,
2021-12-14 01:27:00+00:00,1639445220,3801.27,3801.53,3795.38,3797.16,47.75,181381.4,force_direct,
2021-12-14 01:28:00+00:00,1639445280,3797.72,3801.47,3795.24,3801.27,43.52,165303,force_direct,
2021-12-14 01:29:00+00:00,1639445340,3793.19,3797.97,3792.71,3797.72,182.38,692235.46,force_direct,
2021-12-14 01:30:00+00:00,1639445400,3787.26,3794.86,3786.6,3793.19,188.95,716568.02,force_direct,
2021-12-14 01:31:00+00:00,1639445460,3780.67,3789.32,3780,3787.26,214.92,813363.39,force_direct,
2021-12-14 01:32:00+00:00,1639445520,3781.41,3782.99,3778.06,3780.67,157.4,595175.37,force_direct,
2021-12-14 01:33:00+00:00,1639445580,3778.99,3781.72,3775.03,3781.41,123.34,466019.35,force_direct,
2021-12-14 01:34:00+00:00,1639445640,3784.77,3784.77,3778.77,3778.99,107.75,407340.12,force_direct,
2021-12-14 01:35:00+00:00,1639445700,3784.26,3786.09,3782.51,3784.77,83.38,315565.58,force_direct,
2021-12-14 01:36:00+00:00,1639445760,3783.2,3785.21,3780.76,3784.26,114.9,434581.4,force_direct,
2021-12-14 01:37:00+00:00,1639445820,3778.25,3784.14,3777.95,3783.2,70.24,265577.26,force_direct,
2021-12-14 01:38:00+00:00,1639445880,3779.1,3781.84,3778.02,3778.25,68.2,257749.15,force_direct,
2021-12-14 01:39:00+00:00,1639445940,3778.98,3780.2,3776.56,3779.1,129.42,489034.47,force_direct,
2021-12-14 01:40:00+00:00,1639446000,3780.02,3780.66,3777.2,3778.98,37.04,139961.88,force_direct,
2021-12-14 01:41:00+00:00,1639446060,3776.39,3784.56,3775.45,3780.02,184.69,697976.68,force_direct,
2021-12-14 01:42:00+00:00,1639446120,3770.7,3777.08,3768.85,3776.39,92.45,348729.96,force_direct,
2021-12-14 01:43:00+00:00,1639446180,3773.59,3774.07,3770.22,3770.7,100.27,378186.46,force_direct,
2021-12-14 01:44:00+00:00,1639446240,3777.14,3777.22,3773.22,3773.59,65.42,246958.52,force_direct,
2021-12-14 01:45:00+00:00,1639446300,3778.04,3779.35,3776.39,3777.14,55.45,209507.72,force_direct,
2021-12-14 01:46:00+00:00,1639446360,3771.26,3778.97,3771.26,3778.04,152.07,574353.97,force_direct,
2021-12-14 01:47:00+00:00,1639446420,3770.8,3772.46,3767.11,3771.26,130.84,493184.39,force_direct,
2021-12-14 01:48:00+00:00,1639446480,3777.97,3778.39,3770.8,3770.8,239.57,904021.75,force_direct,
2021-12-14 01:49:00+00:00,1639446540,3772.82,3777.97,3770.79,3777.97,496.06,1872547.18,force_direct,
2021-12-14 01:50:00+00:00,1639446600,3776,3776.89,3771,3772.82,423.48,1598476,force_direct,
2021-12-14 01:51:00+00:00,1639446660,3779.08,3779.19,3770,3776,69.36,261825.14,force_direct,
2021-12-14 01:52:00+00:00,1639446720,3781.44,3782.44,3776.61,3779.08,125.52,474391.53,force_direct,
2021-12-14 01:53:00+00:00,1639446780,3785.34,3787.03,3781.02,3781.44,74.64,282440.22,force_direct,
2021-12-14 01:54:00+00:00,1639446840,3786,3786.45,3782.37,3785.34,65.9,249420.55,force_direct,
2021-12-14 01:55:00+00:00,1639446900,3782.93,3787.68,3779.63,3786,103.67,392359.8,force_direct,
2021-12-14 01:56:00+00:00,1639446960,3787.74,3788.53,3782.47,3782.93,557.24,2108935.28,force_direct,
2021-12-14 01:57:00+00:00,1639447020,3790.72,3792.28,3787.3,3787.74,59.93,227123.89,force_direct,
2021-12-14 01:58:00+00:00,1639447080,3788.3,3792.77,3787.21,3790.72,92.26,349643.7,force_direct,
2021-12-14 01:59:00+00:00,1639447140,3783.98,3788.66,3783.88,3788.3,48.41,183306.58,force_direct,
2021-12-14 02:00:00+00:00,1639447200,3782.77,3785.99,3780.04,3783.98,70.8,267869.04,force_direct,
2021-12-14 02:01:00+00:00,1639447260,3778.55,3783.36,3776.68,3782.77,58.15,219761.76,force_direct,
2021-12-14 02:02:00+00:00,1639447320,3784.16,3785.33,3778.55,3778.55,48.19,182261.66,force_direct,
2021-12-14 02:03:00+00:00,1639447380,3788.98,3791.12,3783.7,3784.16,53.55,202893.14,force_direct,
2021-12-14 02:04:00+00:00,1639447440,3789.6,3790.92,3787.48,3788.98,78.8,298583.05,force_direct,
2021-12-14 02:05:00+00:00,1639447500,3788.62,3789.6,3785.32,3789.6,46.64,176650.07,force_direct,
2021-12-14 02:06:00+00:00,1639447560,3786.14,3788.8,3784.28,3788.62,94.37,357362.23,force_direct,
2021-12-14 02:07:00+00:00,1639447620,3787.14,3787.77,3783.48,3786.14,56.17,212658.47,force_direct,
2021-12-14 02:08:00+00:00,1639447680,3782.8,3788.8,3781.28,3787.14,147.41,558166.5,force_direct,
2021-12-14 02:09:00+00:00,1639447740,3786.76,3788.23,3782.8,3782.8,40.06,151647.88,force_direct,
2021-12-14 02:10:00+00:00,1639447800,3788.8,3788.8,3785.64,3786.76,97.13,367871.06,force_direct,
2021-12-14 02:11:00+00:00,1639447860,3789.25,3791.31,3787.9,3788.8,186.51,706677.14,force_direct,
2021-12-14 02:12:00+00:00,1639447920,3785.62,3790.18,3785.07,3789.25,67.2,254475.49,force_direct,
2021-12-14 02:13:00+00:00,1639447980,3787.95,3789.77,3784.57,3785.62,188.65,714602.3,force_direct,
2021-12-14 02:14:00+00:00,1639448040,3788.51,3790.46,3787.39,3787.95,66.28,251126.67,force_direct,
2021-12-14 02:15:00+00:00,1639448100,3782.72,3788.7,3781.62,3788.51,97.3,368199.73,force_direct,
2021-12-14 02:16:00+00:00,1639448160,3778.5,3783.61,3777.24,3782.72,72.72,274857.34,force_direct,
2021-12-14 02:17:00+00:00,1639448220,3777.13,3780.33,3777.06,3778.5,74.46,281357.98,force_direct,
2021-12-14 02:18:00+00:00,1639448280,3771.61,3777.95,3771.13,3777.13,91.52,345530.11,force_direct,
2021-12-14 02:19:00+00:00,1639448340,3757.7,3772.15,3754.8,3771.61,266.15,1001192.54,force_direct,
2021-12-14 02:20:00+00:00,1639448400,3754.91,3759.51,3751.43,3757.7,129.85,487591.15,force_direct,
2021-12-14 02:21:00+00:00,1639448460,3755.92,3757.95,3751.45,3754.91,124.32,466750.05,force_direct,
2021-12-14 02:22:00+00:00,1639448520,3760.38,3760.93,3754.56,3755.92,84.13,316144.79,force_direct,
2021-12-14 02:23:00+00:00,1639448580,3759.99,3761.99,3759.38,3760.38,293.52,1103762.32,force_direct,
2021-12-14 02:24:00+00:00,1639448640,3758.9,3760,3757.09,3759.99,81.23,305311.06,force_direct,
2021-12-14 02:25:00+00:00,1639448700,3764.81,3764.84,3758,3758.9,326.22,1226718.73,force_direct,
2021-12-14 02:26:00+00:00,1639448760,3761.28,3764.81,3758.95,3764.81,135.15,508348.93,force_direct,
2021-12-14 02:27:00+00:00,1639448820,3760.45,3761.77,3758.45,3761.28,82.88,311631.52,force_direct,
2021-12-14 02:28:00+00:00,1639448880,3752.95,3760.68,3752.95,3760.45,112,420648.53,force_direct,
2021-12-14 02:29:00+00:00,1639448940,3758.61,3759.37,3752.95,3752.95,155.26,583409.45,force_direct,
2021-12-14 02:30:00+00:00,1639449000,3759.52,3761.83,3757.82,3758.61,76.97,289344.38,force_direct,
2021-12-14 02:31:00+00:00,1639449060,3754.46,3759.52,3753.89,3759.52,80.75,303428.7,force_direct,
2021-12-14 02:32:00+00:00,1639449120,3757.63,3758.94,3753.13,3754.46,63.95,240211.22,force_direct,
2021-12-14 02:33:00+00:00,1639449180,3756.44,3760,3753.45,3757.63,122.68,460860.33,force_direct,
2021-12-14 02:34:00+00:00,1639449240,3764.23,3765.6,3755.99,3756.44,66.7,250904.42,force_direct,
2021-12-14 02:35:00+00:00,1639449300,3767.82,3768.05,3764.23,3764.23,176.25,663749.53,force_direct,
2021-12-14 02:36:00+00:00,1639449360,3767.62,3770.3,3767.62,3767.82,124.98,471045.75,force_direct,
2021-12-14 02:37:00+00:00,1639449420,3769.28,3771,3766.06,3767.62,86.81,327066.02,force_direct,
2021-12-14 02:38:00+00:00,1639449480,3771.98,3772.2,3766.88,3769.28,70.28,264939.67,force_direct,
2021-12-14 02:39:00+00:00,1639449540,3781.98,3786.25,3771.98,3771.98,199.16,752945.79,force_direct,
2021-12-14 02:40:00+00:00,1639449600,3780.28,3782.6,3777.92,3781.98,91.66,346532.01,force_direct,
2021-12-14 02:41:00+00:00,1639449660,3774.82,3780.28,3773.04,3780.28,155.92,588642.91,force_direct,
2021-12-14 02:42:00+00:00,1639449720,3779.24,3782.49,3774.32,3774.82,62.74,237057.78,force_direct,
2021-12-14 02:43:00+00:00,1639449780,3781.71,3784.12,3776.8,3779.24,90.52,342202.58,force_direct,
2021-12-14 02:44:00+00:00,1639449840,3779.69,3783.44,3778.39,3781.71,65.29,246804.9,force_direct,
2021-12-14 02:45:00+00:00,1639449900,3773.22,3779.85,3772.17,3779.69,56.11,211854.51,force_direct,
2021-12-14 02:46:00+00:00,1639449960,3770.24,3776.46,3770.23,3773.22,81.92,309085.08,force_direct,
2021-12-14 02:47:00+00:00,1639450020,3769.31,3772.51,3769.11,3770.24,59.8,225465.49,force_direct,
2021-12-14 02:48:00+00:00,1639450080,3767.92,3772.98,3767.38,3769.31,108.02,407268.16,force_direct,
2021-12-14 02:49:00+00:00,1639450140,3764.04,3768.04,3763.33,3767.92,62.69,236111.46,force_direct,
2021-12-14 02:50:00+00:00,1639450200,3765.87,3767.73,3763.73,3764.04,54.18,203995.48,force_direct,
2021-12-14 02:51:00+00:00,1639450260,3770.8,3771.11,3764.75,3765.87,182.09,685907.03,force_direct,
2021-12-14 02:52:00+00:00,1639450320,3774.27,3774.88,3770.27,3770.8,36.16,136418.51,force_direct,
2021-12-14 02:53:00+00:00,1639450380,3777.7,3777.7,3772.76,3774.27,35.75,134960.7,force_direct,
2021-12-14 02:54:00+00:00,1639450440,3777.77,3777.77,3773.5,3777.7,130.21,491811.48,force_direct,
2021-12-14 02:55:00+00:00,1639450500,3776.75,3777.77,3773.52,3777.77,48.59,183444.84,force_direct,
2021-12-14 02:56:00+00:00,1639450560,3781.14,3782.08,3776.34,3776.75,90.7,342665.19,force_direct,
2021-12-14 02:57:00+00:00,1639450620,3780.26,3783.49,3779,3781.14,105.07,397242.65,force_direct,
2021-12-14 02:58:00+00:00,1639450680,3783.05,3783.21,3778.58,3780.26,72.11,272664.32,force_direct,
2021-12-14 02:59:00+00:00,1639450740,3781.76,3784.28,3781.73,3783.05,56.19,212530.19,force_direct,
2021-12-14 03:00:00+00:00,1639450800,3785.6,3785.88,3781.2,3781.76,92.29,349118.55,force_direct,
2021-12-14 03:01:00+00:00,1639450860,3786.5,3790,3782.73,3785.6,261.25,989329.97,force_direct,
2021-12-14 03:02:00+00:00,1639450920,3785.25,3789.19,3783.03,3786.5,55.65,210704.25,force_direct,
2021-12-14 03:03:00+00:00,1639450980,3789.18,3789.73,3780.99,3785.25,140.72,532512.97,force_direct,
2021-12-14 03:04:00+00:00,1639451040,3794.03,3794.03,3788.57,3789.18,95.68,362705.46,force_direct,
2021-12-14 03:05:00+00:00,1639451100,3796.74,3798.59,3793.91,3794.03,120.71,458245.3,force_direct,
2021-12-14 03:06:00+00:00,1639451160,3797.57,3798.41,3793.53,3796.74,105.06,398806.65,force_direct,
2021-12-14 03:07:00+00:00,1639451220,3794.58,3798.14,3794.58,3797.57,87.8,333360.61,force_direct,
2021-12-14 03:08:00+00:00,1639451280,3797.06,3798.6,3794.13,3794.58,66.81,253615.76,force_direct,
2021-12-14 03:09:00+00:00,1639451340,3797.27,3798.84,3796.05,3797.06,70.84,269023.32,force_direct,
2021-12-14 03:10:00+00:00,1639451400,3799.47,3800.46,3795.13,3797.27,87.96,334037.45,force_direct,
2021-12-14 03:11:00+00:00,1639451460,3793.71,3799.72,3793.53,3799.47,87.42,331870.33,force_direct,
2021-12-14 03:12:00+00:00,1639451520,3791.21,3793.71,3788.71,3793.71,92.28,349808.15,force_direct,
2021-12-14 03:13:00+00:00,1639451580,3786.12,3791.28,3786.12,3791.21,57.9,219317.43,force_direct,
2021-12-14 03:14:00+00:00,1639451640,3786.06,3788.91,3784.38,3786.12,138.31,523717.39,force_direct,
2021-12-14 03:15:00+00:00,1639451700,3788.34,3788.91,3784.38,3786.06,48.89,185120.88,force_direct,
2021-12-14 03:16:00+00:00,1639451760,3792.18,3792.18,3787.96,3788.34,39.97,151511.28,force_direct,
2021-12-14 03:17:00+00:00,1639451820,3790.69,3795.01,3790.58,3792.18,202.88,769296.52,force_direct,
2021-12-14 03:18:00+00:00,1639451880,3784.39,3790.7,3784.37,3790.69,86.52,327658.77,force_direct,
2021-12-14 03:19:00+00:00,1639451940,3779.23,3784.39,3779.23,3784.39,74.23,280744.14,force_direct,
2021-12-14 03:20:00+00:00,1639452000,3779.7,3780.89,3778,3779.23,41.8,157959.2,force_direct,
2021-12-14 03:21:00+00:00,1639452060,3777.35,3782.31,3777,3779.7,73.87,279149.6,force_direct,
2021-12-14 03:22:00+00:00,1639452120,3777.35,3778.46,3775.56,3777.35,73.82,278816.17,force_direct,
2021-12-14 03:23:00+00:00,1639452180,3777.88,3777.88,3774.95,3777.35,39.75,150099.89,force_direct,
2021-12-14 03:24:00+00:00,1639452240,3774.22,3777.88,3773.38,3777.88,53.07,200327.28,force_direct,
2021-12-14 03:25:00+00:00,1639452300,3777.85,3778.19,3773.79,3774.22,53.09,200408.37,force_direct,
2021-12-14 03:26:00+00:00,1639452360,3781.57,3781.65,3777.79,3777.85,29.05,109778.58,force_direct,
2021-12-14 03:27:00+00:00,1639452420,3780.43,3781.86,3776.33,3781.57,40.69,153774.73,force_direct,
2021-12-14 03:28:00+00:00,1639452480,3781.13,3783.07,3777.84,3780.43,77.46,292871.17,force_direct,
2021-12-14 03:29:00+00:00,1639452540,3787.69,3792.08,3780.53,3781.13,41.05,155447.07,force_direct,
2021-12-14 03:30:00+00:00,1639452600,3787.55,3790.57,3785.07,3787.69,95.44,361538.09,force_direct,
2021-12-14 03:31:00+00:00,1639452660,3787.68,3788.66,3784.59,3787.55,101.63,384840.31,force_direct,
2021-12-14 03:32:00+00:00,1639452720,3787.8,3789.5,3786.64,3787.68,87.59,331816.36,force_direct,
2021-12-14 03:33:00+00:00,1639452780,3784.68,3788.89,3784.33,3787.8,77.07,291894.14,force_direct,
2021-12-14 03:34:00+00:00,1639452840,3780.55,3784.74,3777.71,3784.68,49.28,186298.72,force_direct,
2021-12-14 03:35:00+00:00,1639452900,3777.92,3780.64,3776.85,3780.55,60.75,229556.73,force_direct,
2021-12-14 03:36:00+00:00,1639452960,3775.03,3778.4,3773.19,3777.92,52.43,198015.11,force_direct,
2021-12-14 03:37:00+00:00,1639453020,3776.16,3778.01,3773.89,3775.03,84.49,319027,force_direct,
2021-12-14 03:38:00+00:00,1639453080,3779.57,3780.34,3775.66,3776.16,106.62,402843.26,force_direct,
2021-12-14 03:39:00+00:00,1639453140,3774.37,3779.93,3773.1,3779.57,94.51,356959.92,force_direct,
2021-12-14 03:40:00+00:00,1639453200,3766.59,3774.66,3766.16,3774.37,39.12,147485.93,force_direct,
2021-12-14 03:41:00+00:00,1639453260,3766.76,3770.37,3765.51,3766.59,178.73,673291.62,force_direct,
2021-12-14 03:42:00+00:00,1639453320,3767.92,3769.84,3765.94,3766.76,67.24,253329.93,force_direct,
2021-12-14 03:43:00+00:00,1639453380,3770.79,3772.61,3767.92,3767.92,65.79,248080.69,force_direct,
2021-12-14 03:44:00+00:00,1639453440,3767.82,3771.41,3766.46,3770.79,88.95,335297.62,force_direct,
2021-12-14 03:45:00+00:00,1639453500,3767.29,3768.01,3764.53,3767.82,109.32,411699.7,force_direct,
2021-12-14 03:46:00+00:00,1639453560,3774.76,3776.25,3766.61,3767.29,126.11,475726.96,force_direct,
2021-12-14 03:47:00+00:00,1639453620,3777.21,3778.19,3772.33,3774.76,54.91,207326.11,force_direct,
2021-12-14 03:48:00+00:00,1639453680,3780,3780,3774.53,3777.21,104.42,394541.37,force_direct,
2021-12-14 03:49:00+00:00,1639453740,3774.12,3780,3774.11,3780,60.98,230354.4,force_direct,
2021-12-14 03:50:00+00:00,1639453800,3771.11,3774.12,3768.69,3774.12,92.68,349412.08,force_direct,
2021-12-14 03:51:00+00:00,1639453860,3768.39,3771.34,3768.27,3771.11,28.13,106020.54,force_direct,
2021-12-14 03:52:00+00:00,1639453920,3766.21,3769.21,3765.65,3768.39,43.87,165238.4,force_direct,
2021-12-14 03:53:00+00:00,1639453980,3765.81,3769.58,3764.29,3766.21,104.68,394321.99,force_direct,
2021-12-14 03:54:00+00:00,1639454040,3759.1,3766.42,3757.35,3765.81,81.23,305543.73,force_direct,
2021-12-14 03:55:00+00:00,1639454100,3765.35,3765.35,3759.1,3759.1,74.52,280412.47,force_direct,
2021-12-14 03:56:00+00:00,1639454160,3768.98,3769.43,3763.4,3765.35,97.55,367338.76,force_direct,
2021-12-14 03:57:00+00:00,1639454220,3768.06,3770.86,3767.43,3768.98,168.09,633582.98,force_direct,
2021-12-14 03:58:00+00:00,1639454280,3773.96,3773.96,3768.06,3768.06,83.04,313116.55,force_direct,
2021-12-14 03:59:00+00:00,1639454340,3775.99,3776.42,3771.15,3773.96,66.77,251989.67,force_direct,
2021-12-14 04:00:00+00:00,1639454400,3777.94,3778.84,3770,3775.99,59.21,223542.2,force_direct,
2021-12-14 04:01:00+00:00,1639454460,3782.6,3783.89,3777.72,3777.94,236.47,894310.1,force_direct,
2021-12-14 04:02:00+00:00,1639454520,3783.06,3786.06,3782.03,3782.6,38.99,147530.68,force_direct,
2021-12-14 04:03:00+00:00,1639454580,3783.78,3783.8,3779.72,3783.06,36.42,137737.05,force_direct,
2021-12-14 04:04:00+00:00,1639454640,3785.18,3785.18,3782.11,3783.78,65.59,248176.7,force_direct,
