,Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume
33,1583973180000,2020-03-12 00:33:00,ETHUSD,193.9,193.9,193.9,193.9,0.0
34,1583973240000,2020-03-12 00:34:00,ETHUSD,193.9,194.12,193.9,193.99,23.689493
35,1583973300000,2020-03-12 00:35:00,ETHUSD,193.99,193.99,193.99,193.99,1.262987
36,1583973360000,2020-03-12 00:36:00,ETHUSD,193.99,193.99,193.91,193.92,12.6
37,1583973420000,2020-03-12 00:37:00,ETHUSD,193.92,193.93,193.9,193.93,12.60559
38,1583973480000,2020-03-12 00:38:00,ETHUSD,193.93,194.07,193.93,194.07,33.3316
39,1583973540000,2020-03-12 00:39:00,ETHUSD,194.07,194.07,193.9,193.9,4.2
40,1583973600000,2020-03-12 00:40:00,ETHUSD,193.9,193.96,193.87,193.93,8.79656
41,1583973660000,2020-03-12 00:41:00,ETHUSD,193.93,193.93,193.85,193.85,606.778533
42,1583973720000,2020-03-12 00:42:00,ETHUSD,193.85,193.85,193.85,193.85,0.0
43,1583973780000,2020-03-12 00:43:00,ETHUSD,193.85,193.85,192.64,192.64,1.473019
44,1583973840000,2020-03-12 00:44:00,ETHUSD,192.64,192.79,192.64,192.79,7.6
45,1583973900000,2020-03-12 00:45:00,ETHUSD,192.79,192.79,192.79,192.79,0.0
46,1583973960000,2020-03-12 00:46:00,ETHUSD,192.79,192.79,192.79,192.79,0.0
47,1583974020000,2020-03-12 00:47:00,ETHUSD,192.79,192.79,192.58,192.58,0.519669
48,1583974080000,2020-03-12 00:48:00,ETHUSD,192.58,192.66,192.58,192.66,0.0021
49,1583974140000,2020-03-12 00:49:00,ETHUSD,192.66,192.66,192.66,192.66,0.0
50,1583974200000,2020-03-12 00:50:00,ETHUSD,192.66,192.9,192.66,192.85,72.659824
51,1583974260000,2020-03-12 00:51:00,ETHUSD,192.85,192.85,192.5,192.59,274.812715
52,1583974320000,2020-03-12 00:52:00,ETHUSD,192.59,192.71,192.59,192.7,50.041026
53,1583974380000,2020-03-12 00:53:00,ETHUSD,192.7,192.7,192.47,192.69,0.5355
54,1583974440000,2020-03-12 00:54:00,ETHUSD,192.69,192.78,192.57,192.57,4.20901
55,1583974500000,2020-03-12 00:55:00,ETHUSD,192.57,193.67,192.57,193.67,74.182568
56,1583974560000,2020-03-12 00:56:00,ETHUSD,193.67,193.88,193.67,193.88,3.1855
57,1583974620000,2020-03-12 00:57:00,ETHUSD,193.88,193.88,193.88,193.88,0.0
58,1583974680000,2020-03-12 00:58:00,ETHUSD,193.88,193.88,192.26,192.26,100.0
59,1583974740000,2020-03-12 00:59:00,ETHUSD,192.26,193.62,192.26,193.37,161.40751
60,1583974800000,2020-03-12 01:00:00,ETHUSD,193.37,193.72,193.37,193.69,8.909297
61,1583974860000,2020-03-12 01:01:00,ETHUSD,193.69,193.69,193.69,193.69,0.0
62,1583974920000,2020-03-12 01:02:00,ETHUSD,193.69,193.69,193.59,193.59,0.0014
63,1583974980000,2020-03-12 01:03:00,ETHUSD,193.59,193.59,193.59,193.59,0.0
64,1583975040000,2020-03-12 01:04:00,ETHUSD,193.59,193.59,192.77,192.77,0.1468
65,1583975100000,2020-03-12 01:05:00,ETHUSD,192.77,192.77,192.0,192.18,54.795064
66,1583975160000,2020-03-12 01:06:00,ETHUSD,192.18,192.25,192.07,192.18,56.78529
67,1583975220000,2020-03-12 01:07:00,ETHUSD,192.18,192.18,192.18,192.18,0.0
68,1583975280000,2020-03-12 01:08:00,ETHUSD,192.18,192.18,192.18,192.18,0.0
69,1583975340000,2020-03-12 01:09:00,ETHUSD,192.18,192.19,192.01,192.19,6.304677
70,1583975400000,2020-03-12 01:10:00,ETHUSD,192.19,192.19,192.19,192.19,0.0
71,1583975460000,2020-03-12 01:11:00,ETHUSD,192.19,192.65,192.19,192.39,4.072292
72,1583975520000,2020-03-12 01:12:00,ETHUSD,192.39,192.64,192.39,192.64,20.339647
73,1583975580000,2020-03-12 01:13:00,ETHUSD,192.64,192.69,192.18,192.69,17.595103
74,1583975640000,2020-03-12 01:14:00,ETHUSD,192.69,192.69,192.69,192.69,0.0
75,1583975700000,2020-03-12 01:15:00,ETHUSD,192.69,192.69,192.69,192.69,0.0
76,1583975760000,2020-03-12 01:16:00,ETHUSD,192.69,193.1,192.69,193.08,1.05615727
77,1583975820000,2020-03-12 01:17:00,ETHUSD,193.08,193.08,192.64,192.64,15.0
78,1583975880000,2020-03-12 01:18:00,ETHUSD,192.64,192.64,192.64,192.64,0.0
79,1583975940000,2020-03-12 01:19:00,ETHUSD,192.64,192.64,192.08,192.08,1.0
80,1583976000000,2020-03-12 01:20:00,ETHUSD,192.08,192.23,192.08,192.23,0.1697
81,1583976060000,2020-03-12 01:21:00,ETHUSD,192.23,192.23,192.16,192.23,17.871777
82,1583976120000,2020-03-12 01:22:00,ETHUSD,192.23,192.32,192.23,192.32,38.9852
83,1583976180000,2020-03-12 01:23:00,ETHUSD,192.32,192.32,192.32,192.32,0.0
84,1583976240000,2020-03-12 01:24:00,ETHUSD,192.32,192.32,192.32,192.32,0.0
85,1583976300000,2020-03-12 01:25:00,ETHUSD,192.32,192.32,191.89,191.89,18.26
86,1583976360000,2020-03-12 01:26:00,ETHUSD,191.89,191.89,191.89,191.89,0.0
87,1583976420000,2020-03-12 01:27:00,ETHUSD,191.89,191.89,191.5,191.69,42.884808
88,1583976480000,2020-03-12 01:28:00,ETHUSD,191.69,191.69,191.23,191.24,54.1637
89,1583976540000,2020-03-12 01:29:00,ETHUSD,191.24,191.24,190.91,190.91,23.49
90,1583976600000,2020-03-12 01:30:00,ETHUSD,190.91,191.23,190.91,191.23,23.03
91,1583976660000,2020-03-12 01:31:00,ETHUSD,191.23,191.23,190.0,190.0,139.349539
92,1583976720000,2020-03-12 01:32:00,ETHUSD,190.0,190.09,189.53,189.53,31.065289
93,1583976780000,2020-03-12 01:33:00,ETHUSD,189.53,190.0,189.53,190.0,88.153788
94,1583976840000,2020-03-12 01:34:00,ETHUSD,190.0,190.31,190.0,190.31,0.23294
95,1583976900000,2020-03-12 01:35:00,ETHUSD,190.31,190.31,190.02,190.07,34.55006
96,1583976960000,2020-03-12 01:36:00,ETHUSD,190.07,190.07,189.92,190.07,40.594842
97,1583977020000,2020-03-12 01:37:00,ETHUSD,190.07,190.07,189.98,189.98,2.577985
98,1583977080000,2020-03-12 01:38:00,ETHUSD,189.98,189.98,189.22,189.22,31.48288
99,1583977140000,2020-03-12 01:39:00,ETHUSD,189.22,189.7,189.22,189.7,46.000077
100,1583977200000,2020-03-12 01:40:00,ETHUSD,189.7,189.74,189.7,189.74,0.251769
101,1583977260000,2020-03-12 01:41:00,ETHUSD,189.74,189.74,189.1,189.1,289.19606
102,1583977320000,2020-03-12 01:42:00,ETHUSD,189.1,189.42,189.1,189.42,9.182753
103,1583977380000,2020-03-12 01:43:00,ETHUSD,189.42,189.42,189.42,189.42,0.0
104,1583977440000,2020-03-12 01:44:00,ETHUSD,189.42,189.42,189.42,189.42,0.0
105,1583977500000,2020-03-12 01:45:00,ETHUSD,189.42,189.42,189.0,189.0,1.0
106,1583977560000,2020-03-12 01:46:00,ETHUSD,189.0,189.0,188.66,188.67,10.552478
107,1583977620000,2020-03-12 01:47:00,ETHUSD,188.67,188.91,188.61,188.61,9.29659
108,1583977680000,2020-03-12 01:48:00,ETHUSD,188.61,188.61,188.61,188.61,0.0
109,1583977740000,2020-03-12 01:49:00,ETHUSD,188.61,188.62,188.59,188.62,88.3013
110,1583977800000,2020-03-12 01:50:00,ETHUSD,188.62,189.1,188.62,188.63,17.728949
111,1583977860000,2020-03-12 01:51:00,ETHUSD,188.63,188.63,187.66,187.66,53.1419
112,1583977920000,2020-03-12 01:52:00,ETHUSD,187.66,187.67,185.57,187.41,834.32602
113,1583977980000,2020-03-12 01:53:00,ETHUSD,187.41,187.72,187.41,187.72,34.388534
114,1583978040000,2020-03-12 01:54:00,ETHUSD,187.72,187.72,185.86,186.14,274.928401
115,1583978100000,2020-03-12 01:55:00,ETHUSD,186.14,186.24,186.14,186.24,20.960321
116,1583978160000,2020-03-12 01:56:00,ETHUSD,186.24,186.35,185.31,185.61,107.054282
117,1583978220000,2020-03-12 01:57:00,ETHUSD,185.61,185.61,184.44,184.66,85.289994
118,1583978280000,2020-03-12 01:58:00,ETHUSD,184.66,185.13,184.66,185.13,2.644563
119,1583978340000,2020-03-12 01:59:00,ETHUSD,185.13,185.13,184.21,184.45,113.05752
120,1583978400000,2020-03-12 02:00:00,ETHUSD,184.45,185.17,181.63,185.17,1360.2914
121,1583978460000,2020-03-12 02:01:00,ETHUSD,185.17,185.37,185.08,185.36,31.439391
122,1583978520000,2020-03-12 02:02:00,ETHUSD,185.36,186.01,185.36,186.01,0.02678652
123,1583978580000,2020-03-12 02:03:00,ETHUSD,186.01,186.6,186.01,186.6,1.4889
124,1583978640000,2020-03-12 02:04:00,ETHUSD,186.6,186.6,186.01,186.01,0.323565
125,1583978700000,2020-03-12 02:05:00,ETHUSD,186.01,186.2,185.98,186.2,143.1447
126,1583978760000,2020-03-12 02:06:00,ETHUSD,186.2,186.58,186.2,186.58,0.098835
127,1583978820000,2020-03-12 02:07:00,ETHUSD,186.58,186.58,186.2,186.2,14.0
128,1583978880000,2020-03-12 02:08:00,ETHUSD,186.2,186.29,186.2,186.29,8.03
129,1583978940000,2020-03-12 02:09:00,ETHUSD,186.29,186.29,185.69,185.69,2.95
130,1583979000000,2020-03-12 02:10:00,ETHUSD,185.69,185.69,184.51,184.51,72.77053104
131,1583979060000,2020-03-12 02:11:00,ETHUSD,184.51,184.59,183.1,183.12,167.206919
132,1583979120000,2020-03-12 02:12:00,ETHUSD,183.12,183.9,183.12,183.44,30.1365
133,1583979180000,2020-03-12 02:13:00,ETHUSD,183.44,184.26,183.44,183.66,46.552602
134,1583979240000,2020-03-12 02:14:00,ETHUSD,183.66,184.11,183.0,183.26,1768.11111477
135,1583979300000,2020-03-12 02:15:00,ETHUSD,183.26,183.26,182.46,183.2,188.772251
136,1583979360000,2020-03-12 02:16:00,ETHUSD,183.2,183.94,182.31,183.94,595.670374
137,1583979420000,2020-03-12 02:17:00,ETHUSD,183.94,184.84,183.9,184.84,84.310941
138,1583979480000,2020-03-12 02:18:00,ETHUSD,184.84,184.84,183.78,183.78,21.639761
139,1583979540000,2020-03-12 02:19:00,ETHUSD,183.78,185.18,183.78,185.18,105.458479
140,1583979600000,2020-03-12 02:20:00,ETHUSD,185.18,185.18,184.75,184.89,24.608837
141,1583979660000,2020-03-12 02:21:00,ETHUSD,184.89,185.24,184.69,184.69,270.606579
142,1583979720000,2020-03-12 02:22:00,ETHUSD,184.69,185.53,181.63,185.53,1143.32769551
143,1583979780000,2020-03-12 02:23:00,ETHUSD,185.53,185.59,185.28,185.59,44.266487
144,1583979840000,2020-03-12 02:24:00,ETHUSD,185.59,185.59,184.93,184.93,142.355225
145,1583979900000,2020-03-12 02:25:00,ETHUSD,184.93,184.98,184.64,184.98,47.436391
146,1583979960000,2020-03-12 02:26:00,ETHUSD,184.98,184.98,184.7,184.9,32.600648
147,1583980020000,2020-03-12 02:27:00,ETHUSD,184.9,184.9,184.1,184.1,8.8
148,1583980080000,2020-03-12 02:28:00,ETHUSD,184.1,184.6,184.1,184.6,9.0365
149,1583980140000,2020-03-12 02:29:00,ETHUSD,184.6,184.6,184.6,184.6,0.0
150,1583980200000,2020-03-12 02:30:00,ETHUSD,184.6,184.6,184.6,184.6,0.0
151,1583980260000,2020-03-12 02:31:00,ETHUSD,184.6,185.51,184.6,185.51,21.658
152,1583980320000,2020-03-12 02:32:00,ETHUSD,185.51,186.52,185.51,186.52,166.180961
153,1583980380000,2020-03-12 02:33:00,ETHUSD,186.52,187.11,186.52,187.11,100.571969
154,1583980440000,2020-03-12 02:34:00,ETHUSD,187.11,187.11,187.0,187.0,53.4759
155,1583980500000,2020-03-12 02:35:00,ETHUSD,187.0,187.01,187.0,187.01,26.0
156,1583980560000,2020-03-12 02:36:00,ETHUSD,187.01,187.01,187.0,187.0,3.5e-05
157,1583980620000,2020-03-12 02:37:00,ETHUSD,187.0,187.0,186.29,186.29,1.0
158,1583980680000,2020-03-12 02:38:00,ETHUSD,186.29,186.29,185.84,185.84,20.0
159,1583980740000,2020-03-12 02:39:00,ETHUSD,185.84,186.05,185.8,186.04,18.300139
160,1583980800000,2020-03-12 02:40:00,ETHUSD,186.04,186.96,186.04,186.71,15.125166
161,1583980860000,2020-03-12 02:41:00,ETHUSD,186.71,186.71,186.04,186.33,42.73186042
162,1583980920000,2020-03-12 02:42:00,ETHUSD,186.33,186.33,186.33,186.33,0.0
163,1583980980000,2020-03-12 02:43:00,ETHUSD,186.33,186.33,186.33,186.33,0.0
164,1583981040000,2020-03-12 02:44:00,ETHUSD,186.33,186.33,186.02,186.22,11.423021
165,1583981100000,2020-03-12 02:45:00,ETHUSD,186.22,186.46,185.8,185.8,8.884473
166,1583981160000,2020-03-12 02:46:00,ETHUSD,185.8,185.84,185.8,185.84,1.976723
167,1583981220000,2020-03-12 02:47:00,ETHUSD,185.84,185.84,184.46,184.86,99.242328
168,1583981280000,2020-03-12 02:48:00,ETHUSD,184.86,184.86,184.33,184.33,1.42
169,1583981340000,2020-03-12 02:49:00,ETHUSD,184.33,184.87,184.33,184.87,1.310333
170,1583981400000,2020-03-12 02:50:00,ETHUSD,184.87,184.87,184.0,184.0,1.0
171,1583981460000,2020-03-12 02:51:00,ETHUSD,184.0,184.0,183.75,183.75,110.0
172,1583981520000,2020-03-12 02:52:00,ETHUSD,183.75,184.08,183.75,184.08,4.0
173,1583981580000,2020-03-12 02:53:00,ETHUSD,184.08,184.08,183.87,183.87,4.211103
174,1583981640000,2020-03-12 02:54:00,ETHUSD,183.87,184.08,183.87,184.08,5.0
175,1583981700000,2020-03-12 02:55:00,ETHUSD,184.08,184.14,184.08,184.14,2.658265
176,1583981760000,2020-03-12 02:56:00,ETHUSD,184.14,184.29,184.06,184.29,24.800883
177,1583981820000,2020-03-12 02:57:00,ETHUSD,184.29,184.82,184.29,184.82,12.863663
178,1583981880000,2020-03-12 02:58:00,ETHUSD,184.82,184.82,184.48,184.48,19.5
179,1583981940000,2020-03-12 02:59:00,ETHUSD,184.48,184.48,183.99,184.01,5.909745
180,1583982000000,2020-03-12 03:00:00,ETHUSD,184.01,184.01,183.34,183.34,10.000007
181,1583982060000,2020-03-12 03:01:00,ETHUSD,183.34,183.68,183.27,183.68,0.614764
182,1583982120000,2020-03-12 03:02:00,ETHUSD,183.68,183.95,183.63,183.63,41.8
183,1583982180000,2020-03-12 03:03:00,ETHUSD,183.63,183.79,183.61,183.61,8.850919
184,1583982240000,2020-03-12 03:04:00,ETHUSD,183.61,184.49,183.61,184.43,45.479481
185,1583982300000,2020-03-12 03:05:00,ETHUSD,184.43,184.45,184.13,184.13,16.292655
186,1583982360000,2020-03-12 03:06:00,ETHUSD,184.13,184.63,184.13,184.63,0.52001994
187,1583982420000,2020-03-12 03:07:00,ETHUSD,184.63,184.63,184.63,184.63,0.0
188,1583982480000,2020-03-12 03:08:00,ETHUSD,184.63,184.97,184.63,184.97,43.77071
189,1583982540000,2020-03-12 03:09:00,ETHUSD,184.97,185.26,184.84,185.26,2.476166
190,1583982600000,2020-03-12 03:10:00,ETHUSD,185.26,185.26,185.26,185.26,0.0
191,1583982660000,2020-03-12 03:11:00,ETHUSD,185.26,185.26,184.35,184.35,6.62508
192,1583982720000,2020-03-12 03:12:00,ETHUSD,184.35,184.35,184.35,184.35,0.0
193,1583982780000,2020-03-12 03:13:00,ETHUSD,184.35,184.35,184.35,184.35,0.0
194,1583982840000,2020-03-12 03:14:00,ETHUSD,184.35,184.35,184.35,184.35,0.0
195,1583982900000,2020-03-12 03:15:00,ETHUSD,184.35,184.35,184.35,184.35,0.0
196,1583982960000,2020-03-12 03:16:00,ETHUSD,184.35,184.35,184.04,184.04,12.169542
197,1583983020000,2020-03-12 03:17:00,ETHUSD,184.04,184.66,184.04,184.66,5.407503
198,1583983080000,2020-03-12 03:18:00,ETHUSD,184.66,184.66,184.66,184.66,0.0
199,1583983140000,2020-03-12 03:19:00,ETHUSD,184.66,184.66,184.3,184.3,2.658265
200,1583983200000,2020-03-12 03:20:00,ETHUSD,184.3,184.92,184.3,184.92,13.497675
201,1583983260000,2020-03-12 03:21:00,ETHUSD,184.92,184.92,184.77,184.77,5.0
202,1583983320000,2020-03-12 03:22:00,ETHUSD,184.77,184.77,184.27,184.48,7.528442
203,1583983380000,2020-03-12 03:23:00,ETHUSD,184.48,184.48,184.14,184.14,120.0
204,1583983440000,2020-03-12 03:24:00,ETHUSD,184.14,184.27,184.12,184.12,0.849366
205,1583983500000,2020-03-12 03:25:00,ETHUSD,184.12,184.21,184.12,184.21,77.14102
206,1583983560000,2020-03-12 03:26:00,ETHUSD,184.21,184.21,184.0,184.01,85.5
207,1583983620000,2020-03-12 03:27:00,ETHUSD,184.01,184.27,183.73,184.08,58.640823
208,1583983680000,2020-03-12 03:28:00,ETHUSD,184.08,184.59,184.08,184.59,67.059101
209,1583983740000,2020-03-12 03:29:00,ETHUSD,184.59,184.59,184.08,184.08,4.4481
210,1583983800000,2020-03-12 03:30:00,ETHUSD,184.08,184.08,184.08,184.08,0.0
211,1583983860000,2020-03-12 03:31:00,ETHUSD,184.08,184.58,184.08,184.47,15.858279
212,1583983920000,2020-03-12 03:32:00,ETHUSD,184.47,184.55,184.47,184.55,5.0
213,1583983980000,2020-03-12 03:33:00,ETHUSD,184.55,184.82,184.55,184.82,8.421303
214,1583984040000,2020-03-12 03:34:00,ETHUSD,184.82,184.82,184.82,184.82,0.0
215,1583984100000,2020-03-12 03:35:00,ETHUSD,184.82,184.82,184.82,184.82,0.0
216,1583984160000,2020-03-12 03:36:00,ETHUSD,184.82,184.82,184.82,184.82,0.0
217,1583984220000,2020-03-12 03:37:00,ETHUSD,184.82,185.08,184.7,185.08,10.0
218,1583984280000,2020-03-12 03:38:00,ETHUSD,185.08,185.08,184.86,184.86,2.354
219,1583984340000,2020-03-12 03:39:00,ETHUSD,184.86,184.86,184.86,184.86,0.0
220,1583984400000,2020-03-12 03:40:00,ETHUSD,184.86,184.86,184.86,184.86,0.0
221,1583984460000,2020-03-12 03:41:00,ETHUSD,184.86,184.86,184.81,184.81,2.7178781
222,1583984520000,2020-03-12 03:42:00,ETHUSD,184.81,184.92,184.63,184.63,135.302222
223,1583984580000,2020-03-12 03:43:00,ETHUSD,184.63,184.76,184.57,184.76,73.697275
224,1583984640000,2020-03-12 03:44:00,ETHUSD,184.76,184.76,184.76,184.76,40.583
225,1583984700000,2020-03-12 03:45:00,ETHUSD,184.76,184.76,184.13,184.13,1.278113
226,1583984760000,2020-03-12 03:46:00,ETHUSD,184.13,184.13,184.04,184.11,153.030263
227,1583984820000,2020-03-12 03:47:00,ETHUSD,184.11,184.11,184.11,184.11,0.0
228,1583984880000,2020-03-12 03:48:00,ETHUSD,184.11,184.11,183.78,183.78,0.029927
229,1583984940000,2020-03-12 03:49:00,ETHUSD,183.78,183.78,183.5,183.5,2.0
230,1583985000000,2020-03-12 03:50:00,ETHUSD,183.5,183.5,183.5,183.5,0.0
231,1583985060000,2020-03-12 03:51:00,ETHUSD,183.5,183.5,183.25,183.34,101.306939
232,1583985120000,2020-03-12 03:52:00,ETHUSD,183.34,183.34,182.76,182.76,2.897182
233,1583985180000,2020-03-12 03:53:00,ETHUSD,182.76,182.76,182.68,182.74,0.657484
234,1583985240000,2020-03-12 03:54:00,ETHUSD,182.74,182.87,182.74,182.87,1.070124
235,1583985300000,2020-03-12 03:55:00,ETHUSD,182.87,182.87,181.9,181.9,30.635265
236,1583985360000,2020-03-12 03:56:00,ETHUSD,181.9,181.9,181.9,181.9,0.0
237,1583985420000,2020-03-12 03:57:00,ETHUSD,181.9,182.2,181.9,182.19,10.854456
238,1583985480000,2020-03-12 03:58:00,ETHUSD,182.19,183.11,182.19,183.11,0.445924
239,1583985540000,2020-03-12 03:59:00,ETHUSD,183.11,183.11,183.11,183.11,0.0
240,1583985600000,2020-03-12 04:00:00,ETHUSD,183.11,183.11,183.11,183.11,0.0
241,1583985660000,2020-03-12 04:01:00,ETHUSD,183.11,183.11,182.56,182.56,0.00104
242,1583985720000,2020-03-12 04:02:00,ETHUSD,182.56,182.56,181.62,181.62,4.56762
243,1583985780000,2020-03-12 04:03:00,ETHUSD,181.62,181.64,181.62,181.64,8.3283
244,1583985840000,2020-03-12 04:04:00,ETHUSD,181.64,181.71,180.98,180.98,85.165743
245,1583985900000,2020-03-12 04:05:00,ETHUSD,180.98,181.39,180.98,180.98,1032.07849
246,1583985960000,2020-03-12 04:06:00,ETHUSD,180.98,180.98,180.51,180.51,3.6974
247,1583986020000,2020-03-12 04:07:00,ETHUSD,180.51,181.61,180.51,181.61,2.050953
248,1583986080000,2020-03-12 04:08:00,ETHUSD,181.61,181.61,181.36,181.36,100.0
249,1583986140000,2020-03-12 04:09:00,ETHUSD,181.36,181.51,181.36,181.51,2.159241
250,1583986200000,2020-03-12 04:10:00,ETHUSD,181.51,181.51,181.51,181.51,0.0
251,1583986260000,2020-03-12 04:11:00,ETHUSD,181.51,181.51,181.24,181.24,1.351201
252,1583986320000,2020-03-12 04:12:00,ETHUSD,181.24,181.24,179.86,179.86,305.4918
253,1583986380000,2020-03-12 04:13:00,ETHUSD,179.86,180.35,179.72,179.72,17.727611
254,1583986440000,2020-03-12 04:14:00,ETHUSD,179.72,179.72,179.5,179.5,92.89202
255,1583986500000,2020-03-12 04:15:00,ETHUSD,179.5,181.17,179.5,180.82,25.172921
256,1583986560000,2020-03-12 04:16:00,ETHUSD,180.82,180.82,180.82,180.82,0.0
257,1583986620000,2020-03-12 04:17:00,ETHUSD,180.82,180.84,180.5,180.5,4.50121
258,1583986680000,2020-03-12 04:18:00,ETHUSD,180.5,180.5,180.14,180.14,10.0
259,1583986740000,2020-03-12 04:19:00,ETHUSD,180.14,180.3,179.89,179.89,29.9991
260,1583986800000,2020-03-12 04:20:00,ETHUSD,179.89,179.89,179.71,179.71,5.449466
261,1583986860000,2020-03-12 04:21:00,ETHUSD,179.71,179.76,179.46,179.46,435.775608
262,1583986920000,2020-03-12 04:22:00,ETHUSD,179.46,180.24,179.46,180.24,12.59518
263,1583986980000,2020-03-12 04:23:00,ETHUSD,180.24,180.46,180.24,180.46,6.089312
264,1583987040000,2020-03-12 04:24:00,ETHUSD,180.46,180.46,180.46,180.46,0.0
265,1583987100000,2020-03-12 04:25:00,ETHUSD,180.46,180.46,179.74,179.74,70.251762
266,1583987160000,2020-03-12 04:26:00,ETHUSD,179.74,179.74,179.74,179.74,0.0
267,1583987220000,2020-03-12 04:27:00,ETHUSD,179.74,180.38,179.74,180.19,61.49332876
268,1583987280000,2020-03-12 04:28:00,ETHUSD,180.19,180.39,180.19,180.39,3.66529
269,1583987340000,2020-03-12 04:29:00,ETHUSD,180.39,180.39,180.39,180.39,0.0
270,1583987400000,2020-03-12 04:30:00,ETHUSD,180.39,180.39,179.74,179.74,24.078194
271,1583987460000,2020-03-12 04:31:00,ETHUSD,179.74,180.97,179.74,180.97,97.857615
272,1583987520000,2020-03-12 04:32:00,ETHUSD,180.97,180.97,180.97,180.97,0.0
273,1583987580000,2020-03-12 04:33:00,ETHUSD,180.97,181.15,180.86,180.86,5.428304
274,1583987640000,2020-03-12 04:34:00,ETHUSD,180.86,180.86,180.86,180.86,0.0
275,1583987700000,2020-03-12 04:35:00,ETHUSD,180.86,181.37,180.86,181.37,55.00282485
276,1583987760000,2020-03-12 04:36:00,ETHUSD,181.37,181.37,181.37,181.37,0.0
277,1583987820000,2020-03-12 04:37:00,ETHUSD,181.37,181.37,181.04,181.04,79.997
278,1583987880000,2020-03-12 04:38:00,ETHUSD,181.04,181.04,181.04,181.04,0.0
279,1583987940000,2020-03-12 04:39:00,ETHUSD,181.04,181.65,181.04,181.65,0.013858
280,1583988000000,2020-03-12 04:40:00,ETHUSD,181.65,181.65,181.02,181.06,140.0
281,1583988060000,2020-03-12 04:41:00,ETHUSD,181.06,181.1,181.06,181.1,10.0
282,1583988120000,2020-03-12 04:42:00,ETHUSD,181.1,181.1,181.1,181.1,0.0
283,1583988180000,2020-03-12 04:43:00,ETHUSD,181.1,181.1,181.1,181.1,0.0
284,1583988240000,2020-03-12 04:44:00,ETHUSD,181.1,181.1,181.1,181.1,0.0
285,1583988300000,2020-03-12 04:45:00,ETHUSD,181.1,181.1,180.73,180.73,1.084617
286,1583988360000,2020-03-12 04:46:00,ETHUSD,180.73,181.79,180.73,181.79,6.478266
287,1583988420000,2020-03-12 04:47:00,ETHUSD,181.79,181.79,181.6,181.6,11.728071
288,1583988480000,2020-03-12 04:48:00,ETHUSD,181.6,181.6,181.31,181.31,5.874439
289,1583988540000,2020-03-12 04:49:00,ETHUSD,181.31,182.0,181.31,182.0,225.0
290,1583988600000,2020-03-12 04:50:00,ETHUSD,182.0,182.0,182.0,182.0,0.0
291,1583988660000,2020-03-12 04:51:00,ETHUSD,182.0,182.0,182.0,182.0,0.0
292,1583988720000,2020-03-12 04:52:00,ETHUSD,182.0,182.0,182.0,182.0,0.0
293,1583988780000,2020-03-12 04:53:00,ETHUSD,182.0,182.0,182.0,182.0,0.0
294,1583988840000,2020-03-12 04:54:00,ETHUSD,182.0,182.0,182.0,182.0,0.0
295,1583988900000,2020-03-12 04:55:00,ETHUSD,182.0,182.0,181.83,181.83,0.005442
296,1583988960000,2020-03-12 04:56:00,ETHUSD,181.83,181.83,181.83,181.83,0.0
297,1583989020000,2020-03-12 04:57:00,ETHUSD,181.83,181.83,181.1,181.1,200.979388
298,1583989080000,2020-03-12 04:58:00,ETHUSD,181.1,181.53,181.1,181.53,153.2822
299,1583989140000,2020-03-12 04:59:00,ETHUSD,181.53,181.53,181.1,181.1,100.0
300,1583989200000,2020-03-12 05:00:00,ETHUSD,181.1,181.49,181.1,181.49,0.998135
301,1583989260000,2020-03-12 05:01:00,ETHUSD,181.49,181.49,181.1,181.1,3.45052269
302,1583989320000,2020-03-12 05:02:00,ETHUSD,181.1,181.1,180.87,180.87,100.0
303,1583989380000,2020-03-12 05:03:00,ETHUSD,180.87,180.87,180.87,180.87,0.0
304,1583989440000,2020-03-12 05:04:00,ETHUSD,180.87,180.96,180.83,180.84,200.226499
305,1583989500000,2020-03-12 05:05:00,ETHUSD,180.84,180.84,180.84,180.84,0.0
306,1583989560000,2020-03-12 05:06:00,ETHUSD,180.84,180.84,180.42,180.69,250.0
307,1583989620000,2020-03-12 05:07:00,ETHUSD,180.69,180.69,180.69,180.69,0.0
308,1583989680000,2020-03-12 05:08:00,ETHUSD,180.69,180.69,180.69,180.69,0.0
309,1583989740000,2020-03-12 05:09:00,ETHUSD,180.69,180.69,180.69,180.69,0.0
310,1583989800000,2020-03-12 05:10:00,ETHUSD,180.69,181.59,180.69,181.59,120.0
311,1583989860000,2020-03-12 05:11:00,ETHUSD,181.59,181.59,180.84,181.33,193.197802
312,1583989920000,2020-03-12 05:12:00,ETHUSD,181.33,181.33,181.33,181.33,0.0
313,1583989980000,2020-03-12 05:13:00,ETHUSD,181.33,181.33,181.12,181.13,31.4824
314,1583990040000,2020-03-12 05:14:00,ETHUSD,181.13,181.33,181.13,181.33,25.0
315,1583990100000,2020-03-12 05:15:00,ETHUSD,181.33,181.61,181.33,181.36,2.974216
316,1583990160000,2020-03-12 05:16:00,ETHUSD,181.36,181.36,181.36,181.36,0.0
317,1583990220000,2020-03-12 05:17:00,ETHUSD,181.36,181.8,181.36,181.8,0.032737
318,1583990280000,2020-03-12 05:18:00,ETHUSD,181.8,181.8,181.8,181.8,0.0
